url	title	date	author	up	normal	down	img_list	ip	
https://www.ptt.cc/bbs/Beauty/M.1435842626.A.F00.html	[帥哥] 義大啦啦隊長Anu	2015-07-02 21:10:24	jun33	89	12	4	http://i.imgur.com/zcZ7G3v.jpg;http://i.imgur.com/kBdY4zz.jpg;http://i.imgur.com/yobS3n6.jpg;http://i.imgur.com/FFnunye.jpg;http://i.imgur.com/jcq6f4s.jpg;http://i.imgur.com/lhQfMej.jpg;http://i.imgur.com/BsBJmJj.jpg;http://i.imgur.com/LpJS6tV.jpg;http://i.imgur.com/L329gfl.jpg;http://i.imgur.com/tja1VR9.jpg;http://i.imgur.com/p8LAmjm.jpg;http://i.imgur.com/cIXOMoc.jpg;http://i.imgur.com/PMQ9RPp.jpg;http://i.imgur.com/Nes8B8F.jpg;http://i.imgur.com/4KPw7x3.jpg;http://i.imgur.com/JVxOE0o.jpg;http://i.imgur.com/Ry6F0ns.jpg;http://i.imgur.com/Ykv4zFI.jpg;http://i.imgur.com/fIFBd4N.jpg;http://i.imgur.com/7EiYA8V.jpg;http://i.imgur.com/qGt7RI8.jpg;http://i.imgur.com/uokGH1b.jpg;http://i.imgur.com/gMwo0kv.jpg;http://i.imgur.com/2H2tTGJ.jpg;http://i.imgur.com/3U7m7Qx.jpg;http://i.imgur.com/rGU2D5L.jpg;http://i.imgur.com/g2O9L4Z.jpg;http://i.imgur.com/zveGoD5.jpg;http://i.imgur.com/B2rkXwW.jpg;http://i.imgur.com/GME6Izu.jpg	1.174.182.171
https://www.ptt.cc/bbs/Beauty/M.1436511618.A.64B.html	[帥哥] 朋友遇到的捷運帥哥	2015-07-10 15:00:15	blackbanana	26	11	17	http://i.imgur.com/oLiAMEl.jpg	27.246.214.195
https://www.ptt.cc/bbs/Beauty/M.1437215837.A.9CF.html	[帥哥] 今日最帥	2015-07-18 18:37:14	forestsea722	12	5	5	http://i.imgur.com/LKYY6Rs.jpg;http://i.imgur.com/qfvm64A.jpg;http://i.imgur.com/VKjk7Jp.jpg	223.138.146.193
https://www.ptt.cc/bbs/Beauty/M.1437494531.A.F90.html	[帥哥] 出賣學弟	2015-07-22 00:02:09	naturec	12	12	8	http://i.imgur.com/VbRZfJD.jpg;http://i.imgur.com/KQfhwF3.jpg;http://i.imgur.com/97UU4Vn.jpg;http://i.imgur.com/YLyf487.jpg	123.192.145.212
https://www.ptt.cc/bbs/Beauty/M.1437466062.A.2B9.html	[帥哥] 外包的帥大叔	2015-07-21 16:07:34	leon36272835	88	22	16	http://i.imgur.com/hLKpSQv.jpg;http://i.imgur.com/ByU3wL9.jpg;http://i.imgur.com/rYVHSoL.jpg;http://i.imgur.com/b9wtB97.jpg;http://i.imgur.com/tAzIif4.jpg;http://i.imgur.com/77fr7Fu.jpg;http://i.imgur.com/StHar1a.jpg;http://i.imgur.com/yqLsqao.jpg	111.82.95.54
https://www.ptt.cc/bbs/Beauty/M.1437536863.A.D40.html	[帥哥] 帥帥的街頭藝人	2015-07-22 11:47:39	imnotsula	4	7	2		42.72.243.67
https://www.ptt.cc/bbs/Beauty/M.1437811022.A.262.html	[帥哥] 男人中的真正極品	2015-07-25 15:56:59	JimmyChang23	38	19	7	http://i.imgur.com/OLCOLPf.jpg;http://i.imgur.com/EMTRk5T.jpg;http://i.imgur.com/SIY9YwS.jpg;http://i.imgur.com/bc1vCoY.jpg;http://i.imgur.com/naIzopx.jpg	39.12.32.245
https://www.ptt.cc/bbs/Beauty/M.1438083788.A.546.html	[帥哥] 可愛陽光男孩	2015-07-28 19:43:05	yolo0616	2	19	8	http://i.imgur.com/HDHrxyW.jpg;http://i.imgur.com/CvVv36C.jpg;http://i.imgur.com/ajySFaI.jpg;http://i.imgur.com/BKXiOU7.jpg;http://i.imgur.com/xBvNsNs.jpg;http://i.imgur.com/tWcMaB3.jpg;http://i.imgur.com/o7hnf46.jpg;http://i.imgur.com/qp8CPvY.jpg	58.115.172.222
https://www.ptt.cc/bbs/Beauty/M.1438191695.A.FF8.html	[帥哥] 小池徹平(￣▽￣)	2015-07-30 01:41:32	stars76490	25	10	5	http://i.imgur.com/SN3GWCB.jpg;http://i.imgur.com/kTmDfP9.jpg;http://i.imgur.com/LhNg8Lr.jpg;http://i.imgur.com/jv991jJ.jpg;http://i.imgur.com/t7ru1Qr.jpg;http://i.imgur.com/MxNg2Nc.jpg;http://i.imgur.com/ULFTOs7.jpg;http://i.imgur.com/qUIcAWY.jpg;http://i.imgur.com/rSM1skA.jpg;http://i.imgur.com/A2QEYVG.jpg;http://i.imgur.com/ajmW9bx.jpg	1.163.155.111
https://www.ptt.cc/bbs/Beauty/M.1438428159.A.FB1.html	[神人] [帥哥] 今天信義區Agnes.b咖啡混血男		einnoc	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1438962663.A.E37.html	[帥哥] 日本職棒(補上王溢正，柳田)	2015-08-07 23:51:00	SSLJ	9	8	7	http://i.imgur.com/5gM5UJe.jpg;http://i.imgur.com/BIlz8DP.jpg;http://i.imgur.com/eb418RA.jpg;http://i.imgur.com/kfqG6so.jpg;http://i.imgur.com/eYmtweC.jpg;http://i.imgur.com/UjyfodS.jpg;http://i.imgur.com/IfdS93Q.jpg;http://i.imgur.com/55GyOg5.jpg;http://i.imgur.com/u5gwHY8.jpg;http://i.imgur.com/9dV8S5q.jpg;http://i.imgur.com/0X4jc1k.jpg;http://i.imgur.com/K8R028X.jpg;http://i.imgur.com/OPwEsmL.jpg;http://i.imgur.com/hCp1jK9.jpg;http://i.imgur.com/NA8MSjA.jpg;http://i.imgur.com/oP43hd0.jpg	123.192.38.76
https://www.ptt.cc/bbs/Beauty/M.1439199612.A.31D.html	[帥哥] 兩個帥哥	2015-08-10 17:40:10	danny901203	10	6	3	http://i.imgur.com/kyCLLLs.jpg;http://i.imgur.com/BSp6YbX.jpg;http://i.imgur.com/BRC4f8z.jpg;http://i.imgur.com/IypZGFt.jpg	115.165.200.96
https://www.ptt.cc/bbs/Beauty/M.1439128585.A.BC4.html	[帥哥] 周思齊	2015-08-09 21:56:22	jun33	138	16	8	http://i.imgur.com/71dguOB.jpg;http://i.imgur.com/Tjhtjwo.jpg;http://i.imgur.com/B2yuVzx.jpg;http://i.imgur.com/3RRXQek.jpg;http://i.imgur.com/HgXAoup.jpg;http://i.imgur.com/1kgFGu7.jpg;http://i.imgur.com/gdHiq88.jpg;http://i.imgur.com/8EXbrYx.jpg;http://i.imgur.com/5CsqqeQ.jpg;http://i.imgur.com/jM3739N.jpg;http://i.imgur.com/H7dlWf2.jpg;http://i.imgur.com/UkV1oY6.jpg;http://i.imgur.com/oE0tFBp.jpg;http://i.imgur.com/QC3bhGT.jpg;http://i.imgur.com/7yr7D60.jpg;http://i.imgur.com/lNk8V0b.jpg;http://i.imgur.com/mHqQ33U.jpg;http://i.imgur.com/aLknkhP.jpg;http://i.imgur.com/ecIb9Cp.jpg;http://i.imgur.com/TVgJtKO.jpg;http://i.imgur.com/2VHHUUK.jpg;http://i.imgur.com/J0tqUaz.jpg;http://i.imgur.com/EngqzIY.jpg	1.173.22.121
https://www.ptt.cc/bbs/Beauty/M.1439207758.A.285.html	[帥哥] 有點像始源	2015-08-10 19:55:56	abbieuu	6	6	9	http://i.imgur.com/cyjTNx7.jpg	39.13.141.154
https://www.ptt.cc/bbs/Beauty/M.1439285006.A.3AC.html	[帥哥] 大谷翔平	2015-08-11 17:23:24	danny901203	18	4	1	http://i.imgur.com/2E3Ivwy.jpg;http://i.imgur.com/ErDFIY6.jpg;http://i.imgur.com/QcC0FlV.jpg;http://i.imgur.com/f5hkVGO.jpg;http://i.imgur.com/0q8COAm.jpg;http://i.imgur.com/yI4Uqv8.jpg	115.165.200.96
https://www.ptt.cc/bbs/Beauty/M.1439208145.A.C1C.html	[帥哥] 朋友家的基因太強啦 	2015-08-10 20:02:23	wc3key	85	15	4	http://i.imgur.com/knXgJSO.jpg;http://i.imgur.com/5umdDAz.jpg;http://i.imgur.com/2c2JMl5.jpg	123.193.248.145
https://www.ptt.cc/bbs/Beauty/M.1439285989.A.A58.html	[帥哥] 混血王子 達比修有	2015-08-11 17:39:46	nomo1616	25	6	0	http://i.imgur.com/i4zjxDj.jpg;http://i.imgur.com/N4BrwdR.jpg;http://i.imgur.com/qWBxU1W.jpg;http://i.imgur.com/tc9vsFL.jpg;http://i.imgur.com/X0VGUZU.jpg;http://i.imgur.com/qw3erKd.jpg;http://i.imgur.com/stMwW8E.jpg;http://i.imgur.com/qNa35NO.jpg;http://i.imgur.com/2NqzNgc.jpg;http://i.imgur.com/nSMWBzn.jpg;http://i.imgur.com/ZjGLsQz.jpg;http://i.imgur.com/3q8Me07.jpg	101.13.145.101
https://www.ptt.cc/bbs/Beauty/M.1439294245.A.937.html	[帥哥] 中華男排帥哥	2015-08-11 19:57:22	yolo0616	53	7	0	http://i.imgur.com/RiWOfg5.jpg;http://i.imgur.com/4khtBM6.jpg;http://i.imgur.com/b0T5OSj.jpg;http://i.imgur.com/PN5uXe4.jpg;http://i.imgur.com/xrIaLi4.jpg;http://i.imgur.com/0x2dWtY.jpg;http://i.imgur.com/XygQkfL.jpg;http://i.imgur.com/hOa93tU.jpg;http://i.imgur.com/kHy0TNy.jpg;http://i.imgur.com/DYmZPcr.jpg;http://i.imgur.com/ouKN4cq.jpg;http://i.imgur.com/lXbcoon.jpg;http://i.imgur.com/Uw9spO5.jpg;http://i.imgur.com/AVinNIa.jpg;http://i.imgur.com/pqo5tRD.jpg;http://i.imgur.com/kCmR7Jb.jpg;http://i.imgur.com/r9RjVtO.jpg	58.115.172.222
https://www.ptt.cc/bbs/Beauty/M.1439386043.A.E31.html	[帥哥] 王溢正、詹智堯	2015-08-12 21:27:21	danny901203	17	9	2	http://i.imgur.com/e1eLaMa.jpg;http://i.imgur.com/P6YagAA.jpg;http://i.imgur.com/9jULTWA.jpg;http://i.imgur.com/doAwOLB.jpg;http://i.imgur.com/RmDnLOU.jpg;http://i.imgur.com/tayRC5v.jpg;http://i.imgur.com/hg4WGV2.jpg;http://i.imgur.com/rSP3Gpu.jpg;http://i.imgur.com/op1haqY.jpg;http://i.imgur.com/M7zSBl8.jpg;http://i.imgur.com/vxYI6Ru.jpg;http://i.imgur.com/KitdE87.jpg;http://i.imgur.com/u9KbTxs.jpg;http://i.imgur.com/9vjxgGP.jpg;http://i.imgur.com/kyNtDXK.jpg;http://i.imgur.com/yLUQ6fN.jpg;http://i.imgur.com/OnhgBKd.jpg;http://i.imgur.com/k58oW3l.jpg;http://i.imgur.com/tuBFlAA.jpg;http://i.imgur.com/yEG0xGz.jpg	115.165.200.96
https://www.ptt.cc/bbs/Beauty/M.1439380195.A.9F8.html	[帥哥] 台灣旅美強投 陳偉殷	2015-08-12 19:49:52	nomo1616	103	20	1	http://i.imgur.com/3cLapXn.jpg;http://i.imgur.com/bTCtwly.jpg;http://i.imgur.com/W0i0Yby.jpg;http://i.imgur.com/PU5qOr6.jpg;http://i.imgur.com/I7p61bg.jpg;http://i.imgur.com/hVvRSvN.jpg;http://i.imgur.com/mnbPh5f.jpg;http://i.imgur.com/GrWV9Uf.jpg;http://i.imgur.com/EY2CMje.jpg;http://i.imgur.com/F8MomR3.jpg;http://i.imgur.com/j0O7Nw1.jpg;http://i.imgur.com/azvY6QP.jpg;http://i.imgur.com/KOHvqbl.jpg;http://i.imgur.com/FC11ePO.jpg;http://i.imgur.com/ZwXbfxL.jpg	218.166.90.214
https://www.ptt.cc/bbs/Beauty/M.1439711937.A.3BC.html	[帥哥] 一個還蠻帥的朋友	2015-08-16 15:58:53	fun555	9	6	8		1.171.72.88
https://www.ptt.cc/bbs/Beauty/M.1439709622.A.316.html	[帥哥] 瀧澤秀明	2015-08-16 15:20:20	takiryushi	3	5	1	http://i.imgur.com/oyHlbmY.jpg;http://i.imgur.com/Q7Oulcb.jpg;http://i.imgur.com/IMOVwdF.jpg;http://i.imgur.com/QTxsIfx.jpg	1.174.142.249
https://www.ptt.cc/bbs/Beauty/M.1439889612.A.624.html	[帥哥] 台灣男排雙胞胎	2015-08-18 17:20:09	yolo0616	28	4	2	http://i.imgur.com/ey6IqRh.jpg;http://i.imgur.com/zFCLjfS.jpg;http://i.imgur.com/NF5wDTL.jpg;http://i.imgur.com/rBmfPEk.jpg;http://i.imgur.com/kdpEHvh.jpg;http://i.imgur.com/FBajjmO.jpg;http://i.imgur.com/ALJX0Q2.jpg;http://i.imgur.com/ocULY6m.jpg;http://i.imgur.com/AbJAgMX.jpg;http://i.imgur.com/DFJ4xsR.jpg;http://i.imgur.com/WnydAQK.jpg;http://i.imgur.com/nDR3p1C.jpg;http://i.imgur.com/70AIbJS.jpg;http://i.imgur.com/SRKd5xt.jpg;http://i.imgur.com/IHJqQVl.jpg;http://i.imgur.com/Y0v5FmW.jpg;http://i.imgur.com/UF1t9zr.jpg;http://i.imgur.com/WlRcdXb.jpg;http://i.imgur.com/7dSv6Au.jpg;http://i.imgur.com/S7RGUXW.jpg;http://i.imgur.com/59liEFZ.jpg;http://i.imgur.com/wXLG8HA.jpg;http://i.imgur.com/eLbhgXL.jpg	58.115.172.222
https://www.ptt.cc/bbs/Beauty/M.1439869032.A.E24.html	[帥哥] 我的同事這麼帥 怎麼會沒有女朋友	2015-08-18 11:37:10	bear5202020	47	28	31	http://i.imgur.com/5CF9iig.jpg;http://i.imgur.com/AjiDjaT.jpg;http://i.imgur.com/lv1Otck.jpg;http://i.imgur.com/GcUTepB.jpg;http://i.imgur.com/Ylh1AiG.jpg;http://i.imgur.com/WHZKtVm.jpg;http://i.imgur.com/rVvvbmL.jpg;http://i.imgur.com/uw86J5C.jpg	203.222.21.203
https://www.ptt.cc/bbs/Beauty/M.1439944444.A.27D.html	[帥哥] 文湖線陳奕	2015-08-19 08:34:00	charlehui	9	11	9		39.14.7.252
https://www.ptt.cc/bbs/Beauty/M.1440080106.A.B34.html	[帥哥]  忠烈祠駐防的禮兵	2015-08-20 22:15:04	yukine39	13	7	0	http://i.imgur.com/fEovgnc.jpg;http://i.imgur.com/HOhBx0q.jpg	122.116.205.225
https://www.ptt.cc/bbs/Beauty/M.1440155733.A.EE6.html	[帥哥] 400年前的混血王子	2015-08-21 19:15:30	uar9590	25	10	17	http://i.imgur.com/kjRxTqr.jpg;http://i.imgur.com/WVieAmA.jpg;http://i.imgur.com/A5YXBuI.jpg;http://i.imgur.com/J7ZObrQ.jpg;http://i.imgur.com/54DVg4c.jpg;http://i.imgur.com/v87tLrF.jpg;http://i.imgur.com/fKfRk1A.jpg;http://i.imgur.com/EzW0OZ3.jpg;http://i.imgur.com/nTz4xIF.jpg;http://i.imgur.com/qySrqYx.jpg	222.251.10.245
https://www.ptt.cc/bbs/Beauty/M.1440220181.A.A32.html	[帥哥] 鬼月遇到名人	2015-08-22 13:09:36	goldboat	34	15	7	http://i.imgur.com/zIJBqvK.jpg;http://i.imgur.com/URUA4oH.jpg	223.136.141.141
https://www.ptt.cc/bbs/Beauty/M.1440383691.A.AE5.html	[帥哥] 台越混血	2015-08-24 10:34:48	asheng	166	24	22	http://i.imgur.com/Zb2zwpQ.jpg;http://i.imgur.com/kZ6BgHH.jpg;http://i.imgur.com/x0WVfYe.jpg;http://i.imgur.com/g4ZVKqw.jpg;http://i.imgur.com/rXaAFYl.jpg;http://i.imgur.com/ZGOHe9G.jpg;http://i.imgur.com/3dLPqmO.jpg;http://i.imgur.com/P9pc2Yj.jpg;http://i.imgur.com/o0jdQeb.jpg;http://i.imgur.com/0RRo2iq.jpg;http://i.imgur.com/Oq2L3G4.jpg;http://i.imgur.com/LiYTgrC.jpg	111.253.214.189
https://www.ptt.cc/bbs/Beauty/M.1440502946.A.5FF.html	[帥哥] 徐太宇，是你嗎？		foreverJune	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1440465911.A.782.html	[帥哥] 國內外衝浪男藝人排行榜！	2015-08-25 09:25:07	starlight26	7	5	0		122.100.120.235
https://www.ptt.cc/bbs/Beauty/M.1440433217.A.E68.html	[帥哥] 有點帥	2015-08-25 00:20:14	Peijunchen	103	19	23	http://i.imgur.com/qRBLUdF.jpg;http://i.imgur.com/yjhuJKK.jpg;http://i.imgur.com/1I1nQ9s.jpg;http://i.imgur.com/efgjNnz.jpg;http://i.imgur.com/OnZpyF0.jpg;http://i.imgur.com/GMhaPG0.jpg;http://i.imgur.com/2XYY3OW.jpg;http://i.imgur.com/ZNFZdop.jpg;http://i.imgur.com/rltFnZB.jpg;http://i.imgur.com/RculgbT.jpg	114.43.70.5
https://www.ptt.cc/bbs/Beauty/M.1440520166.A.D1C.html	Re: [帥哥] 徐太宇，是你嗎？	2015-08-26 00:29:22	nanjonosa	12	12	14	http://i.imgur.com/TvKok55.jpg	118.168.207.164
https://www.ptt.cc/bbs/Beauty/M.1440621638.A.0C8.html	[帥哥] 未來的治療師	2015-08-27 04:40:36	kelseyyyyy	21	9	4	http://i.imgur.com/gU9ruHd.jpg;http://i.imgur.com/8pwHpJm.jpg;http://i.imgur.com/iKKjRZs.jpg;http://i.imgur.com/StjRD1B.jpg;http://i.imgur.com/a6iRCar.jpg;http://i.imgur.com/dIofQ3t.jpg;http://i.imgur.com/MP3HOj1.jpg	223.137.27.113
https://www.ptt.cc/bbs/Beauty/M.1440613718.A.CE0.html	[帥哥] 退役籃球員 王信凱	2015-08-27 02:28:35	s93115	15	5	6	http://i.imgur.com/CrCErDZ.jpg;http://i.imgur.com/WICfkim.jpg;http://i.imgur.com/Fv6HCxe.jpg;http://i.imgur.com/isuHCKk.jpg;http://i.imgur.com/EM1qns9.jpg	1.162.192.215
https://www.ptt.cc/bbs/Beauty/M.1440761226.A.746.html	[帥哥] 哪一家店的帥哥店員	2015-08-28 19:27:04	elmo9017	2	6	5	http://i.imgur.com/eHaNNoH.jpg;http://i.imgur.com/12iaOx0.jpg	211.72.5.235
https://www.ptt.cc/bbs/Beauty/M.1440783974.A.377.html	[帥哥] 8/28中天新聞訪問的單眼皮帥哥	2015-08-29 01:46:07	et20023	2	3	1	http://i.imgur.com/Ze5GHdA.jpg;http://i.imgur.com/YTAeR2S.jpg	140.109.222.141
https://www.ptt.cc/bbs/Beauty/M.1440826826.A.D45.html	[帥哥] 憂鬱日系美髮師	2015-08-29 13:40:23	Harionago	52	18	7	http://i.imgur.com/9mO86PI.jpg;http://i.imgur.com/HJAxmxW.jpg;http://i.imgur.com/qbSmnWb.jpg;http://i.imgur.com/3qBrDtR.jpg;http://i.imgur.com/Of3zeAk.jpg;http://i.imgur.com/cN9mmlq.jpg;http://i.imgur.com/UBVOBYW.jpg;http://i.imgur.com/WkaCxsg.jpg;http://i.imgur.com/RCEJMb5.jpg	1.169.53.123
https://www.ptt.cc/bbs/Beauty/M.1441108962.A.2BB.html	[帥哥] 帥氣大男孩	2015-09-01 20:02:39	zxc93528	16	6	0	http://i.imgur.com/lIioaKw.jpg;http://i.imgur.com/loyIvMY.jpg;http://i.imgur.com/PyCJF8N.jpg;http://i.imgur.com/hsWR4gX.jpg;http://i.imgur.com/OhvBv0L.jpg;http://i.imgur.com/KSJGG2A.jpg;http://i.imgur.com/a9720Q8.jpg;http://i.imgur.com/rNQi4rK.jpg;http://i.imgur.com/1aRyaTm.jpg	223.138.22.69
https://www.ptt.cc/bbs/Beauty/M.1441139227.A.D30.html	[帥哥] 政大der		tunaya77	65	15	10	http://i.imgur.com/pGpHj7p.jpg;http://i.imgur.com/glyPNm2.jpg;http://i.imgur.com/xAvXbtR.jpg;http://i.imgur.com/DedPeTf.jpg;http://i.imgur.com/3zm3nUm.jpg;http://i.imgur.com/JOylGW3.jpg;http://i.imgur.com/YRYXtp2.jpg	114.26.169.137
https://www.ptt.cc/bbs/Beauty/M.1441550776.A.C4E.html	[帥哥] 逛到的	2015-09-06 22:46:14	sylvia890513	7	3	4	http://i.imgur.com/lyu9AcC.jpg	61.231.16.106
https://www.ptt.cc/bbs/Beauty/M.1441756249.A.560.html	[帥哥] 正港台灣隊長 內有令人激動的肌肉 哈	2015-09-09 07:50:45	helldeath	11	1	0		36.224.209.118
https://www.ptt.cc/bbs/Beauty/M.1441726479.A.ED8.html	[帥哥] 捷運板南線外國帥哥	2015-09-08 23:34:36	renofred	67	45	16	http://i.imgur.com/SIcfkB4.jpg;http://i.imgur.com/RYTfq0i.jpg	42.73.138.136
https://www.ptt.cc/bbs/Beauty/M.1442119194.A.491.html	[帥哥] 吃飯看到的	2015-09-13 12:39:52	ivytsai67	6	4	0	http://i.imgur.com/XsoSB9y.jpg;http://i.imgur.com/lBybIhp.jpg;http://i.imgur.com/DAXazvN.jpg	223.136.91.147
https://www.ptt.cc/bbs/Beauty/M.1442734897.A.612.html	[帥哥] 泰板木村拓哉Pae	2015-09-20 15:41:34	hybirdark	1	2	1		110.77.211.223
https://www.ptt.cc/bbs/Beauty/M.1442820467.A.90A.html	[帥哥] 療癒系帥哥醫生	2015-09-21 15:27:45	jiki	173	44	17	http://i.imgur.com/S7ihjkY.jpg;http://i.imgur.com/PjOxkyW.jpg;http://i.imgur.com/CAgUsHl.jpg	223.139.11.93
https://www.ptt.cc/bbs/Beauty/M.1442920315.A.CC9.html	[帥哥] 純白服務生	2015-09-22 19:11:52	zxc93528	4	1	6	http://i.imgur.com/188fK2G.jpg	111.82.154.36
https://www.ptt.cc/bbs/Beauty/M.1443014127.A.FD3.html	[帥哥] 想知道他的FB~	2015-09-23 21:15:25	jenlin830	19	16	3	http://i.imgur.com/fEF9yV8.jpg;http://i.imgur.com/dgXDpv1.jpg;http://i.imgur.com/fT5NrWy.jpg;http://i.imgur.com/rik7YcT.jpg	110.28.96.195
https://www.ptt.cc/bbs/Beauty/M.1443108388.A.4BB.html	[帥哥] 鄰家大男孩mark	2015-09-24 23:26:25	hybirdark	3	3	0		110.77.182.44
https://www.ptt.cc/bbs/Beauty/M.1444182781.A.897.html	[帥哥] 台中高鐵型男阿公	2015-10-07 09:52:59	agnesk728	12	9	15	http://i.imgur.com/dLFELM1.jpg;http://i.imgur.com/VJhKhcI.jpg;http://i.imgur.com/SWbM2DV.jpg	111.82.174.66
https://www.ptt.cc/bbs/Beauty/M.1444488458.A.0F6.html	[帥哥] 泰國小鮮肉james		hybirdark	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1444901664.A.116.html	[帥哥] 萌帥系男孩 Masha	2015-10-15 17:34:21	zxc93528	9	7	3	http://i.imgur.com/9FlQooi.jpg;http://i.imgur.com/XML7j0C.jpg;http://i.imgur.com/2e5eFw3.jpg;http://i.imgur.com/jqf3chT.jpg	111.82.111.95
https://www.ptt.cc/bbs/Beauty/M.1445174497.A.F66.html	[帥哥] 帥哥我同學	2015-10-18 21:21:28	arhtur945	79	35	22	http://i.imgur.com/a0qmN9S.jpg;http://i.imgur.com/Cyf0ekB.jpg;http://i.imgur.com/JAOaPdq.jpg;http://i.imgur.com/wxFIskQ.jpg;http://i.imgur.com/THl2yIG.jpg;http://i.imgur.com/2veiB5B.jpg	117.19.0.188
https://www.ptt.cc/bbs/Beauty/M.1445351575.A.80E.html	[帥哥] 北市划船隊陽光帥哥		wangilike	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1445366912.A.4EB.html	[帥哥]  超帥爸爸		lucky4444	4	5	4	http://i.imgur.com/reMLGAI.jpg;http://i.imgur.com/biNNL6x.jpg;http://i.imgur.com/lpTwUDo.jpg	180.217.177.87
https://www.ptt.cc/bbs/Beauty/M.1445390663.A.C21.html	[帥哥] 某校帥哥跪求學校、姓名	2015-10-21 09:24:20	mimicat520	7	15	10	http://i.imgur.com/oqwP1wl.jpg;http://i.imgur.com/V46Hr2Y.jpg	101.14.2.189
https://www.ptt.cc/bbs/Beauty/M.1445429992.A.514.html	[帥哥] 蠻會放電的	2015-10-21 20:19:49	zxc93528	1	8	5	http://i.imgur.com/qF8aKl9.jpg;http://i.imgur.com/Y2FPli7.jpg;http://i.imgur.com/ysufpSE.jpg;http://i.imgur.com/6WhCJEl.jpg;http://i.imgur.com/wEP3bWF.jpg	111.82.1.169
https://www.ptt.cc/bbs/Beauty/M.1445522572.A.DCC.html	[帥哥] 我的帥哥朋友正恩	2015-10-22 22:02:48	ckshchen	88	19	8	http://i.imgur.com/kmtmAFi.jpg;http://i.imgur.com/YC08KxS.jpg;http://i.imgur.com/ZJtD1AE.jpg;http://i.imgur.com/KE0ehvl.jpg	36.231.148.35
https://www.ptt.cc/bbs/Beauty/M.1445611607.A.49C.html	[帥哥]出賣同班同學	2015-10-23 22:46:45	ounoo	84	22	20	http://i.imgur.com/3GZI1Et.jpg;http://i.imgur.com/q5Nj59T.jpg;http://i.imgur.com/fyD9P65.jpg;http://i.imgur.com/TCiME0c.jpg;http://i.imgur.com/c6l0qdI.jpg	175.181.103.59
https://www.ptt.cc/bbs/Beauty/M.1446032676.A.EA7.html	[帥哥] 有點像鄭元暢	2015-10-28 19:44:33	zxc93528	11	7	1	http://i.imgur.com/4RVeaPl.jpg;http://i.imgur.com/VDf3EF6.jpg;http://i.imgur.com/jhX8Tjd.jpg;http://i.imgur.com/AIakCiV.jpg;http://i.imgur.com/nWOS2ka.jpg;http://i.imgur.com/ksIBsgZ.jpg	210.240.195.3
https://www.ptt.cc/bbs/Beauty/M.1446098534.A.D6A.html	[帥哥] 強者我朋友	2015-10-29 14:02:11	rex830521	15	8	17	http://i.imgur.com/n7UHjpV.jpg;http://i.imgur.com/D6xzOq8.jpg;http://i.imgur.com/f1zthH6.jpg;http://i.imgur.com/lpPCdC8.jpg;http://i.imgur.com/8PUYI87.jpg	36.228.132.8
https://www.ptt.cc/bbs/Beauty/M.1446634077.A.CB2.html	[帥哥] 小時候胖不是胖	2015-11-04 18:47:54	zxc93528	13	5	6	http://i.imgur.com/8UE4BEF.jpg;http://i.imgur.com/YWlzOnY.jpg;http://i.imgur.com/RT1YzsY.jpg;http://i.imgur.com/r3hZAHT.jpg;http://i.imgur.com/iuLNuev.jpg;http://i.imgur.com/L70UzaA.jpg	111.83.1.57
https://www.ptt.cc/bbs/Beauty/M.1446774543.A.712.html	[帥哥] 出賣超有才華我弟與其女友	2015-11-06 09:49:01	steffy0418	225	42	116	http://i.imgur.com/b60CLQZ.jpg;http://i.imgur.com/yyFtliP.jpg;http://i.imgur.com/eP3Z7kh.jpg;http://i.imgur.com/ul6k6Hm.jpg;http://i.imgur.com/gsawqdc.jpg;http://i.imgur.com/JJMxDoq.jpg;http://i.imgur.com/THo1EUg.jpg;http://i.imgur.com/WPW4vXL.jpg;http://i.imgur.com/TEVvo3Y.jpg;http://i.imgur.com/8sSnCPm.jpg;http://i.imgur.com/YBgZAWQ.jpg	180.217.246.234
https://www.ptt.cc/bbs/Beauty/M.1446916998.A.7F1.html	[帥哥] 請問台中好豪身份?		smallfy	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1448513809.A.C7E.html	[帥哥] 賣學弟 圖超少.....	2015-11-26 12:56:47	kkate005	50	14	11	http://i.imgur.com/UWHhmxN.jpg;http://i.imgur.com/gAOvhKn.jpg;http://i.imgur.com/4vMbVrh.jpg;http://i.imgur.com/2i8AeTe.jpg	114.136.88.208
https://www.ptt.cc/bbs/Beauty/M.1448805785.A.EE9.html	Fw: [帥哥] 爺爺以前的照片（照片增新）	2015-11-29 22:03:04	QQcv	116	8	0	http://i.imgur.com/Mifq20p.jpg;http://i.imgur.com/t5mxM9D.jpg;http://i.imgur.com/ERbPvyk.jpg;http://i.imgur.com/JTsnyqh.jpg	203.165.228.247
